validator_moniker,block_date,num_blocks_proposed,empty_block_pct,rolling_7day_avg_empty_block_pct
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-14,4036,0.34316154608523292,0.27084368248550644
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-15,3888,0.18621399176954734,0.27793130621662454
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-16,3839,0.12946079708257358,0.26188358125772476
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-17,3827,0.15390645414162529,0.24659993435371289
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-18,3882,0.1988665636269964,0.24204241047625083
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-19,3859,0.21430422389220005,0.23560512181271645
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-20,3889,0.35278992028799178,0.2255290709837382
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-21,3844,0.32414151925078044,0.22281192429310212
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-22,3796,0.22602739726027396,0.22849955364892022
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-23,4088,0.18370841487279843,0.23624921333323806
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-24,4041,0.22865627319970305,0.24692775891296345
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-25,4097,0.20307542103978521,0.24752902425764756
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-26,4169,0.28328136243703528,0.257382901192624
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-27,4332,0.2982456140350877,0.24959085744220916
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-28,4389,0.4834814308498519,0.27235370195636222
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-29,4292,0.2798229263746505,0.28003877754413031
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-30,4314,0.31988873435326842,0.29949310889848313
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-07-31,4254,0.28749412317818523,0.30789851603826635
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-01,4213,0.15380963683835747,0.30086054686663377
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-02,4305,0.1354239256678281,0.27973805589960421
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-03,4519,0.224607213985395,0.26921828446393381
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-04,4563,0.23602892833662065,0.23386792696204362
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-05,4274,0.02105755732335049,0.19690144566900075
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-06,4394,0.074419663177059628,0.16183443550097093
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-07,4296,0.090782122905027934,0.13373272117623419
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-08,4430,0.12866817155756208,0.13014108327897769
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-09,4613,0.16713635378278777,0.13467143015254338
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-10,4800,0.369375,0.15535254244034408
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-11,4734,0.2938318546683566,0.1636101033448778
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-12,4558,0.1755155770074594,0.18567553472832191
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-13,4462,0.24562976243836845,0.21013412033708032
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-14,4395,0.27235494880546074,0.23607309546571359
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-15,4270,0.24262295081967214,0.252352349646015
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-16,4319,0.29729103959249825,0.27094587619025939
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-17,4506,0.54127829560585883,0.29550348984823921
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-18,4469,0.44573730140971135,0.317204267954147
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-19,4577,0.32838103561284682,0.33904219061205954
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-20,4591,0.20627314310607711,0.33341981642173218
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-21,4762,0.30554388912221758,0.33816109360984031
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-22,4774,0.3485546711353163,0.35329419651207516
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-23,4580,0.29104803493449782,0.3524023387037894
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-24,4736,0.32960304054054052,0.32216301655160107
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-25,4801,0.34076234117892107,0.30716659366148819
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-26,4870,0.30657084188911704,0.30405085170095536
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-27,4892,0.35466067048242028,0.32524906989757579
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-28,4898,0.38178848509595753,0.33614115503668152
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-29,5017,0.52720749451863669,0.3616629869485844
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-30,4824,0.51243781094527363,0.3932900978072667
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-08-31,5125,0.70126829268292679,0.44638513382760758
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-01,5025,0.59402985074626868,0.482566206622943
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-02,4942,0.4265479562929988,0.49970579439492607
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-03,4880,0.5348360655737705,0.52544513655083325
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-04,4534,0.45103661226290254,0.53533772614611108
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-05,4456,0.4524236983842011,0.52465432669833456
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-06,4354,0.37551676619200736,0.505094177447868
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-07,4591,0.5349597037682422,0.481335807602913
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-08,4813,0.3660918346145855,0.44877323386981544
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-09,4688,0.028156996587030716,0.39186023962610572
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-10,4793,0.084080951387440012,0.32746665188520135
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-11,4762,0.46472070558588829,0.32942152235991362
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-12,4695,0.52609158679446222,0.33994550641852234
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-13,4776,0.53496649916247907,0.36272403970001826
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-14,4762,0.624317513649727,0.375489441111659
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-15,4512,0.5811170212765957,0.40620732492051759
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-16,4090,0.45990220048899755,0.46788521119222715
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-17,4102,0.2569478303266699,0.49258047961211709
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-18,4086,0.20729319627998041,0.45580512113984456
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-19,3980,0.23517587939698492,0.41424573436877637
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-20,4016,0.10707171314741036,0.35311790779519514
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-21,4268,0.0021087160262417996,0.2642309367061258
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-22,4227,0.0052046368582919326,0.18195773893208242
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-23,4250,0.0087058823529411761,0.11750112205550294
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-24,4224,0.03787878787878788,0.08620554456294835
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-25,4287,0.052484254723582924,0.064089981483463
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-26,4295,0.067753201396973231,0.0401724560548899
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-27,4201,0.31135443941918589,0.069355702665143543
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-28,4200,0.29285714285714287,0.11089119221241513
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-29,4213,0.0037977688108236413,0.11069021106277681
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-09-30,4233,0.0025986298133711316,0.1098177464142668
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-01,4282,0.0,0.10440649100301139
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-02,4233,0.0085046066619418846,0.098123684137062669
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-03,4259,0.31415825311105894,0.13332440581050348
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-04,4258,0.55777360263034292,0.16852714341209735
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-05,4301,0.67216926296210189,0.22271458914137721
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-06,4315,0.650521436848204,0.3151036845752887
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-07,4249,0.36714521063779715,0.36718176755020665
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-08,4251,0.48670900964478947,0.43671162607089087
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-09,4386,0.49270405836753306,0.50588297631454682
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-10,4489,0.13856092670973491,0.48079764397150049
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-11,4583,0.0013091861226271003,0.40130272732754108
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-12,4637,0.47660125080871252,0.37336443987705686
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-13,4596,0.5933420365535248,0.36519595412067413
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-14,4493,0.46450033385265971,0.37910382886565452
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-15,4382,0.45527156549520764,0.37461276541571426
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-16,4270,0.42318501170960188,0.36468147303600978
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-17,4263,0.50504339666901243,0.41703611160162085
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-18,4274,0.50982686008423028,0.48968149359613561
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-19,4161,0.486902186974285,0.49115305590550312
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-20,3990,0.5,0.47781847925499954
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-21,3887,0.27450475945459224,0.4506762543409899
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-22,3963,0.34973504920514764,0.43559960915669566
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-23,3974,0.467035732259688,0.44186399780670793
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-24,3832,0.46450939457202506,0.43607342607856686
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-25,3726,0.40016103059581321,0.42040687900879303
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-26,3766,0.58789166224110467,0.43483394690405297
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-27,3785,0.57516512549537646,0.44557182197482104
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-28,3725,0.4008053691275168,0.46361476621381026
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-29,3742,0.11384286477819348,0.42991588272424536
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-30,3737,0.10703773080010703,0.37848759680144811
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-10-31,3946,0.070957932083122149,0.32226595930303342
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-01,3877,0.11168429197833377,0.28105499664339351
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-02,3862,0.64500258933195231,0.28921370051351458
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-03,3781,0.51785241999471043,0.28102617115627659
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-04,3796,0.48155953635405691,0.292562480760068
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-05,3885,0.34826254826254827,0.3260510069721187
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-06,3774,0.057498675145733973,0.318973999021494
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-07,3705,0.03643724696356275,0.31404247257584261
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-08,3436,0.04307334109429569,0.3042409081638372
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-09,3565,0.041514726507713887,0.21802835633180312
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-10,3482,0.033888569787478458,0.14889066344505569
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-11,3478,0.081081081081081086,0.091679455548916308
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-12,3750,0.11493333333333333,0.058346710559028452
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-13,3899,0.1572197999487048,0.072592585530881423
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-14,3860,0.19922279792746114,0.095847664240009775
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-15,3995,0.22628285356695871,0.12202045173610448
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-16,3973,0.31210672036244652,0.16067645085820914
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-17,3903,0.28234691263130923,0.19617049983589926
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-18,3912,0.21881390593047034,0.2158466176715263
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-19,3683,0.22535976106434971,0.23162182163310008
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-20,3678,0.17156063077759651,0.23367051175151315
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-21,3431,0.1212474497231128,0.22253117629374911
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-22,3365,0.11768202080237741,0.20701677161309465
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-23,3369,0.094093202730780645,0.17587198337999951
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-24,3342,0.15739078396169959,0.15802110785576956
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-25,3321,0.14995483288166214,0.14818409742022554
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-26,3454,0.18731905037637522,0.14274971017908633
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-27,3731,0.21844009648887697,0.14944677670926926
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-28,3813,0.35300288486755838,0.18255469601561863
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-29,3791,0.33262991295172778,0.2132615377512401
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-11-30,3947,0.30326830504180391,0.24314369522424342
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-01,4292,0.33760484622553588,0.26888856126193433
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-02,3855,0.10090791180285344,0.26188185825067595
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-03,3562,0.11061201572150477,0.25092371044283729
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-04,3440,0.12732558139534883,0.23790735114376185
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-05,3381,0.11653356994971902,0.20412602044121336
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-06,3499,0.16033152329236924,0.17951196477559073
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-07,3484,0.26607347876004595,0.17419841816391102
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-08,3537,0.27056827820186596,0.16462176558910102
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-09,3245,0.15778120184899846,0.17274652130997889
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-10,3278,0.11928004881025016,0.17398481175122824
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-11,3552,0.24493243243243243,0.19078579047081159
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-12,3343,0.23122943463954532,0.20717091399792964
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-13,3286,0.3402312842361534,0.23287087984704166
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-14,3546,0.40947546531302875,0.25335687792603923
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-15,3546,0.42583192329385222,0.27553739865346583
5F3BA89D36BF39FA1191A733B0FD39F1D28026AE,2024-12-16,1227,0.35207823960880197,0.30329411833343772
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-01,403,0.49627791563275436,0.49627791563275436
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-02,392,0.44387755102040816,0.47007773332658126
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-03,375,0.16,0.36671848888438752
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-04,374,0.0213903743315508,0.2803864602461783
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-05,371,0.018867924528301886,0.22808275310260304
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-06,351,0.10826210826210826,0.20811264562918724
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-07,315,0.24126984126984127,0.21284938786356639
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-08,313,0.18849840255591055,0.16888088599544585
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-09,324,0.024691358024691357,0.10899714413891487
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-10,316,0.012658227848101266,0.087948319545786482
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-11,299,0.16053511705685619,0.10782613993511582
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-12,298,0.0738255033557047,0.11567722262474479
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-13,291,0.020618556701030927,0.10315671525887661
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-14,286,0.062937062937062943,0.077680604068479708
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-15,305,0.41311475409836068,0.10976865428882972
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-16,308,0.4935064935064935,0.1767422450719443
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-17,291,0.17869415807560138,0.2004616636758729
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-18,291,0.010309278350515464,0.17900082957496707
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-19,304,0.0098684210526315784,0.16986410353167092
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-20,294,0.0068027210884353739,0.16789041272987157
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-21,293,0.017064846416382253,0.16133723894120289
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-22,308,0.01948051948051948,0.10510377685293987
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-23,307,0.28990228013029318,0.076017460656339811
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-24,314,0.044585987261146494,0.05685915053998912
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-25,341,0.070381231671554259,0.065440858157280374
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-26,360,0.025,0.067602512292618724
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-27,367,0.095367847411444148,0.080254673195905693
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-28,362,0.27071823204419887,0.11649087114273664
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-29,371,0.48787061994609165,0.18340374263781836
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-06-30,370,0.38378378378378381,0.19681538601688847
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-01,361,0.29916897506925205,0.23318438427518925
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-02,373,0.3941018766756032,0.27943019070433911
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-03,376,0.23936170212765959,0.31005329100829049
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-04,380,0.18947368421052632,0.32349698197958793
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-05,422,0.11611374407582939,0.30141062655553513
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-06,562,0.2597864768683274,0.268827177544426
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-07,527,0.24098671726755219,0.24842759661353572
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-08,509,0.12966601178781925,0.22421288757333105
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-09,510,0.23333333333333334,0.20124595281014965
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-10,503,0.27236580516898606,0.20596082467319629
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-11,520,0.24038461538461539,0.2132338148409233
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-12,502,0.23904382470119523,0.23079525493026126
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-13,507,0.40828402366863903,0.25200919018744866
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-14,515,0.42718446601941745,0.27860886858057227
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-15,489,0.19836400817995911,0.28842286806516365
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-16,480,0.1125,0.2711609633032589
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-17,492,0.15040650406504066,0.25373820600269525
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-18,496,0.19758064516129031,0.24762335311364883
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-19,484,0.21280991735537191,0.2438756520642455
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-20,496,0.36693548387096775,0.23796871780743531
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-21,488,0.32581967213114754,0.22348803296625391
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-22,474,0.21729957805907174,0.22619311437755571
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-23,512,0.18359375,0.23634936437755572
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-24,520,0.23846153846153847,0.24892865500562683
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-25,522,0.20306513409961685,0.24971215342538775
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-26,536,0.29477611940298509,0.26142161086076104
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-27,551,0.32667876588021777,0.2556706511477968
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-28,537,0.44692737430167595,0.27297175145787228
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-29,517,0.28820116054158607,0.28310054895537434
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-30,512,0.3046875,0.30039965609823144
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-07-31,549,0.32604735883424407,0.31291191615147512
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-01,543,0.17127071823204421,0.30836985674182188
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-02,551,0.13611615245009073,0.28570414717712267
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-03,562,0.23843416370106763,0.27309777543724412
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-04,557,0.26570915619389585,0.24720945856470408
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-05,526,0.026615969581749048,0.20984014557044164
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-06,544,0.08639705882352941,0.17865579683094585
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-07,582,0.1134020618556701,0.14827789726257815
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-08,589,0.13752122241086587,0.14345654071669553
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-09,592,0.17060810810810811,0.14838396295355513
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-10,613,0.40456769983686786,0.17211732525866946
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-11,605,0.32396694214876032,0.18043986610936438
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-12,593,0.17706576728499157,0.20193269435268474
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-13,584,0.26712328767123289,0.22775072704521382
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-14,572,0.28496503496503495,0.2522597232036945
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-15,550,0.24909090909090909,0.26819824987227209
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-16,552,0.30978260869565216,0.2880803213847784
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-17,566,0.56183745583038869,0.31054742938385282
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-18,563,0.43872113676731794,0.32694088575793245
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-19,558,0.36200716845878134,0.35336108592561671
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-20,564,0.19680851063829788,0.3433161177780546
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-21,576,0.31944444444444442,0.34824174770368449
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-22,578,0.36332179930795849,0.36456044630612011
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-23,554,0.28880866425992779,0.36156416852958806
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-24,566,0.31625441696113077,0.32648087726255126
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-25,567,0.37213403880070545,0.31696843469589231
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-26,574,0.31010452961672474,0.30955377200416995
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-27,576,0.37152777777777779,0.33451366730980991
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-28,581,0.39759036144578314,0.3456773697385726
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-29,598,0.51505016722408026,0.36735285086944713
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-30,576,0.52083333333333337,0.40049923216564792
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-08-31,605,0.69256198347107434,0.45425745595278272
603522B164F04DEA09AE24D8E248C0C65B609E69,2024-09-01,583,0.57975986277873071,0.48391828794964348
